date,price,total_volume,market_cap,coin_name
2022-04-16,0.09941710884413309,213101348.46564376,1665580392.6327171,chain-2
2022-04-17,0.10139032771009918,183134290.47358063,1701834520.620075,chain-2
2022-04-18,0.11254091197611701,179835525.574484,1879934759.416493,chain-2
2022-04-19,0.10606170041858805,222250330.89319342,1776483623.395212,chain-2
2022-04-20,0.11141498160087523,188362385.6143686,1867024532.6876347,chain-2
2022-04-21,0.10399383069737461,162880884.98687333,1741297126.3433106,chain-2
2022-04-22,0.09969607799066092,150085085.9855558,1664790387.016332,chain-2
2022-04-23,0.09912060808341008,105567537.92819777,1669598704.9888065,chain-2
2022-04-24,0.09958685527540759,112925193.31798247,1691810175.9621627,chain-2
2022-04-25,0.09476439479753664,91654400.27431728,1613235866.0127952,chain-2
2022-04-26,0.09463710717301684,86085118.32837068,1606021025.259327,chain-2
2022-04-27,0.08385094500725723,70212918.40796159,1418860151.2883985,chain-2
2022-04-28,0.09277773101719232,75354536.30577162,1558760115.3087213,chain-2
2022-04-29,0.08691865559494472,67188341.03245485,1474901995.1203105,chain-2
2022-04-30,0.08627156187624788,69882200.77228075,1465933607.8366883,chain-2
2022-05-01,0.08360327190168762,100586236.44137499,1410520899.7180934,chain-2
2022-05-02,0.08000541892091842,101064116.20189421,1356189173.6857839,chain-2
2022-05-03,0.08250657105154467,73515302.92675544,1386581197.0969539,chain-2
2022-05-04,0.08485324538397711,73595255.1853105,1439346859.4428318,chain-2
2022-05-05,0.08854309121439259,97844524.33094344,1502903727.209941,chain-2
2022-05-06,0.0792406577413976,187489610.14385337,1338650912.3524542,chain-2
2022-05-07,0.08240410946577031,154948723.81442678,1395047559.3248255,chain-2
2022-05-08,0.0853031981486981,151390719.93433627,1449781987.721205,chain-2
2022-05-09,0.08039854333375142,215536451.2291214,1365374671.144987,chain-2
2022-05-10,0.07628571910704056,156278909.32674038,1293907289.9546013,chain-2
2022-05-11,0.08584060212343418,144118767.25544694,1437250426.3796027,chain-2
2022-05-12,0.07301715538771558,150804163.1353057,1240215035.0362864,chain-2
2022-05-13,0.08102015696723516,174090834.6221895,1373798068.404836,chain-2
2022-05-14,0.08643271438197851,191088705.6225027,1466677997.284061,chain-2
2022-05-15,0.0935940825236308,184499209.890103,1580381838.1561365,chain-2
2022-05-16,0.09803734195926171,173648107.58625484,1653293871.5004787,chain-2
2022-05-17,0.1031471525192609,194827073.50315976,1750805560.5997252,chain-2
2022-05-18,0.0919900471467966,205680226.94998863,1559940110.294667,chain-2
2022-05-19,0.09530358063152639,421921393.1891302,1617871020.8024158,chain-2
2022-05-20,0.08623542326533473,93318375.03917515,1467054612.2898042,chain-2
2022-05-21,0.0905241101471687,61991485.84166842,1534365692.8032093,chain-2
2022-05-22,0.09056670221743493,85099687.77649938,1537133756.382207,chain-2
2022-05-23,0.09717520896580786,55264338.58214018,1647751336.6526153,chain-2
2022-05-24,0.09676916526719377,99634035.376611,1645099075.8651164,chain-2
2022-05-25,0.09827873890991615,69947342.70440678,1661845310.7572393,chain-2
2022-05-26,0.10444331973902254,82825970.59971087,1769470082.5050495,chain-2
2022-05-27,0.12569079941943814,144530333.33637437,2131269822.9584827,chain-2
2022-05-28,0.17742558086760424,672311764.0765816,3010151402.8543134,chain-2
2022-05-29,0.17052355552785486,196139702.48852,2906929369.7338424,chain-2
2022-05-30,0.17302697293755503,208706226.8401534,2933619122.10325,chain-2
2022-05-31,0.1738097214388784,62555189.62672639,2948395785.3522468,chain-2
2022-06-01,0.17384363474936776,46024459.00003918,2944492593.4279885,chain-2
2022-06-02,0.18164963184705257,38238575.13593376,3087180921.2041793,chain-2
2022-06-03,0.16851389897473998,38519128.92818071,2863928552.7703757,chain-2
2022-06-04,0.17521793687703338,56231727.78142144,2973718106.347039,chain-2
2022-06-05,0.152306635703715,32118860.65167021,2590098319.414872,chain-2
2022-06-06,0.16345471099014078,94086671.95994468,2774248956.2944684,chain-2
2022-06-07,0.15935119886455562,88007140.88612516,2702302790.7279115,chain-2
2022-06-08,0.1613735756345982,86158373.4169914,2731535939.0490947,chain-2
2022-06-09,0.1619414332514981,141803273.1179999,3473152652.6001773,chain-2
2022-06-10,0.16076242597943147,190996027.09288105,3452896291.813603,chain-2
2022-06-11,0.1555270414553994,105424872.64313696,3359949062.7827888,chain-2
2022-06-12,0.14703906463969585,175802257.5974691,3160678737.899198,chain-2
2022-06-13,0.1464804960476074,108091924.26996718,3143053856.716448,chain-2
2022-06-14,0.1335568127959049,191649996.58197573,2867254943.414341,chain-2
2022-06-15,0.08763117166029041,846917283.5989289,1889005527.3903308,chain-2
2022-06-16,0.0846418225148672,330836233.23658735,1817239267.735218,chain-2
2022-06-17,0.08693636270274455,93503045.06077734,1873218684.676871,chain-2
2022-06-18,0.08903679518739395,136502785.35452276,1907454622.7903771,chain-2
2022-06-19,0.07999588877539078,78509635.91991274,1712314742.0614233,chain-2
2022-06-20,0.08405532696249962,19866121.017474174,1807594052.0156522,chain-2
2022-06-21,0.082687777663935,18610618.874488752,1770145733.6460297,chain-2
2022-06-22,0.09243773062020968,32026776.819910485,1984508085.5225165,chain-2
2022-06-23,0.08763372854897654,21052343.111773785,1886358559.9831867,chain-2
2022-06-24,0.08613484692175183,7971789.4436470885,1849266031.3116643,chain-2
2022-06-25,0.09058178617257658,7112099.568899426,1930631696.13876,chain-2
2022-06-26,0.08601170434008974,4020041.1358906114,1849291356.451868,chain-2
2022-06-27,0.08429166250575512,8912841.73168125,1813445797.3092036,chain-2
2022-06-28,0.08912420578850591,22336006.837125782,1906296015.984027,chain-2
2022-06-29,0.08920832621271915,25266254.932231836,1910520770.3763664,chain-2
2022-06-30,0.08685689516259842,33627179.73810205,1867965617.2194462,chain-2
2022-07-01,0.08460503058830841,40160452.76709304,1847628874.4910161,chain-2
2022-07-02,0.086895914353782,39627825.36182188,1864054337.266942,chain-2
2022-07-03,0.08518970794457503,13042784.772920728,1833430316.0625253,chain-2
2022-07-04,0.08472385010846567,14101940.944089185,1821174437.6830635,chain-2
2022-07-05,0.08699758258314326,17893400.91124957,1833645842.5869818,chain-2
2022-07-06,0.08561569315702496,19067556.006605957,1835805999.690755,chain-2
2022-07-07,0.08849712403119106,27995625.789822638,1900979358.375745,chain-2
2022-07-08,0.08868035485408665,29826715.772761345,1881198759.3100693,chain-2
2022-07-09,0.09649070257160455,62033460.4985777,2071715803.0034153,chain-2
2022-07-10,0.10403338541415581,114182471.48736398,2228893424.051858,chain-2
2022-07-11,0.10135534646447385,25816458.340947464,2177751115.437316,chain-2
2022-07-12,0.0968591740814531,26706211.439610068,2076208805.424129,chain-2
2022-07-13,0.09647531174419234,30093346.238380533,2095434328.847398,chain-2
2022-07-14,0.09433284891716667,21588446.125158988,2029816386.1620085,chain-2
2022-07-15,0.09429460974524588,13204265.636563119,2025128224.6995776,chain-2
2022-07-16,0.09396601094976693,12754523.29577996,2012927254.0876815,chain-2
2022-07-17,0.09357522926390885,5075065.971873047,2009239805.7808146,chain-2
2022-07-18,0.09058221598169143,20401920.660428494,1946821569.9777815,chain-2
2022-07-19,0.08932753054461703,24519499.058579434,1886474876.4358766,chain-2
2022-07-20,0.08820054784292894,34295741.558232434,1906741174.0694733,chain-2
2022-07-21,0.09030783578043457,35517806.1969814,1938567730.9330273,chain-2
2022-07-22,0.09391213639351118,42900009.15114174,2021628547.323562,chain-2
2022-07-23,0.08943760285889928,16069097.008112961,1916856683.5886068,chain-2
2022-07-24,0.09703451929373184,32393750.490717717,2083985461.832269,chain-2
2022-07-25,0.09556756654787643,10861494.378488466,2052800817.2848482,chain-2
2022-07-26,0.09312826018876887,20483814.687063925,1996574611.9901872,chain-2
2022-07-27,0.08991888003286444,42442718.30412428,1934268586.3959756,chain-2
2022-07-28,0.0956813566067952,21519622.210081656,2051655709.1883948,chain-2
2022-07-29,0.09439857630358554,35979322.96827625,2031627993.9190323,chain-2
2022-07-30,0.09385814729143936,68076853.99140467,2014814128.2542398,chain-2
2022-07-31,0.0903791573907903,39143643.69469428,1940145723.5896668,chain-2
2022-08-01,0.09570227297925488,63977367.06438234,2041048433.2343824,chain-2
2022-08-02,0.09246003556872723,55042683.43445997,1986134693.2707667,chain-2
2022-08-03,0.09033553982908754,56622440.95808471,1935085613.050326,chain-2
2022-08-04,0.0878693442090323,8650798.513800882,1889983668.64849,chain-2
2022-08-05,0.08546263219318062,13070113.441318164,1824614776.8357658,chain-2
2022-08-06,0.08653607590140842,71715298.58346343,1859930070.7467043,chain-2
2022-08-07,0.08658085066247329,78264573.07123886,1855478384.3833537,chain-2
2022-08-08,0.08518736976559982,71939099.71162866,1830174596.6458185,chain-2
2022-08-09,0.08621447352680432,42977222.25368413,1852313869.5110953,chain-2
2022-08-10,0.0896586282397952,24569973.679549295,1927787146.605217,chain-2
2022-08-11,0.08962647142004064,10821350.613822455,1926276957.2222974,chain-2
2022-08-12,0.08731559981863657,45102669.59619254,1876067814.6700068,chain-2
2022-08-13,0.08701189451171834,13403495.265268406,1873260054.243065,chain-2
2022-08-14,0.08721727033580132,33984059.86414605,1875411289.3382087,chain-2
2022-08-15,0.08575379182452601,31001595.102799594,1839815463.3486052,chain-2
2022-08-16,0.08411104642160307,14253754.865662102,1810645191.5938034,chain-2
2022-08-17,0.08577362400251975,19760369.385222256,1843675619.903216,chain-2
2022-08-18,0.08360437158314593,11679839.245158518,1785977299.7595568,chain-2
2022-08-19,0.08328805858068436,21280055.553768616,1783797938.4421484,chain-2
2022-08-20,0.08796712013203607,32211667.23549742,1885061159.1711314,chain-2
2022-08-21,0.09199852334340779,41021644.031182125,1978104735.7028332,chain-2
2022-08-22,0.09157661646817895,31739761.669179786,1967382399.1164904,chain-2
2022-08-23,0.08733289852746928,25096031.71625154,1874203180.7972555,chain-2
2022-08-24,0.08532572134721741,31584514.123067714,1833965178.5162783,chain-2
2022-08-25,0.08438477978215841,29555322.982146256,1813863923.461855,chain-2
2022-08-26,0.08425104683122923,34376663.40300577,1813871392.464926,chain-2
2022-08-27,0.08581463419311858,31773204.72410708,1840811642.7969534,chain-2
2022-08-28,0.0861847798333035,26390451.865770306,1852038258.2040858,chain-2
2022-08-29,0.08794173549372891,22274721.499311276,1872243728.7881358,chain-2
2022-08-30,0.08474330453077872,14014368.832903722,1811231002.7285047,chain-2
2022-08-31,0.08213854146466905,4748988.89268312,1767706796.8705266,chain-2
2022-09-01,0.08233149864406603,5675502.574105826,1770505474.3753545,chain-2
2022-09-02,0.08060735715391666,5084423.314176961,1728700060.061112,chain-2
2022-09-03,0.08018095168616625,8024504.50657672,1722195696.0887008,chain-2
2022-09-04,0.07744581841004582,3668052.4489044026,1670041649.8320143,chain-2
2022-09-05,0.07819437807332856,3689459.316099869,1678323845.5229108,chain-2
2022-09-06,0.07556764046245673,5915821.609620264,1621132905.6348076,chain-2
2022-09-07,0.07381375826761118,5347412.661934478,1584285698.4030278,chain-2
2022-09-08,0.07119631351059452,5679709.339423915,1529701642.9950612,chain-2
2022-09-09,0.06767099489041736,9155844.421572236,1453207457.0084038,chain-2
2022-09-10,0.07222304515187954,33080778.441597205,1556570215.8342497,chain-2
2022-09-11,0.07274882286270275,11751459.457619611,1551719766.033819,chain-2
2022-09-12,0.07483808833129352,6055148.502409837,1609200364.247406,chain-2
2022-09-13,0.07425458588801566,7456531.653714643,1598257489.7252438,chain-2
2022-09-14,0.0689597132959995,7700929.029390049,1483029365.9469452,chain-2
2022-09-15,0.06823779525067135,1142032.4140169772,1462843790.536978,chain-2
2022-09-16,0.06716421282600649,24993094.44970482,1443353579.866904,chain-2
2022-09-17,0.06526134345851173,9696618.125098372,1404598982.4938557,chain-2
2022-09-18,0.06404551774970592,9286212.078076396,1374357374.7416973,chain-2
2022-09-19,0.06431446935285651,13813661.08382718,1382870350.9277914,chain-2
2022-09-20,0.06290046140181131,12814974.103953421,1347961578.3488884,chain-2
2022-09-21,0.06386263859066338,19334768.530459158,1375492266.900989,chain-2
2022-09-22,0.06731192388645038,28588781.64051692,1446458516.632591,chain-2
2022-09-23,0.07522700003195444,23051468.277308393,1613775579.289228,chain-2
2022-09-24,0.07852643896618305,15388477.439972755,1680344199.746181,chain-2
2022-09-25,0.07770626903048762,13892055.228190502,1667990021.150655,chain-2
2022-09-26,0.07548853470719662,18422617.17818591,1619176129.9090848,chain-2
2022-09-27,0.07332187979970017,11813779.717527853,1576040322.1208928,chain-2
2022-09-28,0.07218865533106135,24594909.426848073,1551958557.7594423,chain-2
2022-09-29,0.07433685515832161,28983205.066589773,1596959198.3322973,chain-2
2022-09-30,0.07407437373198814,15825771.108818986,1595771487.8558743,chain-2
2022-10-01,0.07419490441730334,5695279.642701992,1592587558.6527784,chain-2
2022-10-02,0.07317731952136236,10302946.486262275,1576097594.606332,chain-2
2022-10-03,0.07396515206820535,4052422.5465215617,1585059564.3848667,chain-2
2022-10-04,0.07686606733128899,11769361.889846528,1648172739.0753465,chain-2
2022-10-05,0.07276919345742498,11893336.850787224,1553826733.1189969,chain-2
2022-10-06,0.06949731092842061,12742628.496315513,1489123269.8492846,chain-2
2022-10-07,0.0689778339232207,12941814.21008245,1481887273.1847317,chain-2
2022-10-08,0.07028575788295625,12307987.385660628,1503020891.3294544,chain-2
2022-10-09,0.06999832305296322,8627200.68034943,1506375932.7183125,chain-2
2022-10-10,0.0697675967882815,4110321.7459104387,1493109644.9863138,chain-2
2022-10-11,0.07192434973284755,5184283.660445451,1545639683.1454947,chain-2
2022-10-12,0.07132367712216603,7912061.48916658,1531985144.1632657,chain-2
2022-10-13,0.07040845281176629,4975983.955876928,1512282965.2635894,chain-2
2022-10-14,0.0711347219470555,14302490.770938894,1526849871.442476,chain-2
2022-10-15,0.06572846782361487,19954925.50437241,1410925855.9424963,chain-2
2022-10-16,0.06570975796405228,17463424.772360295,1410048379.4551816,chain-2
2022-10-17,0.06447891776069115,15011735.951688377,1387756633.0047507,chain-2
2022-10-18,0.06366110095344749,13044017.53515494,1367000400.2829227,chain-2
2022-10-19,0.06277401026071183,12099011.804359643,1349894826.6592689,chain-2
2022-10-20,0.061266167287066894,15143816.842289373,1311811797.948786,chain-2
2022-10-21,0.06729549363469327,116517425.42478868,1449142691.9276454,chain-2
2022-10-22,0.06449921281199919,82938290.81892475,1389057633.702766,chain-2
2022-10-23,0.06026109749390842,16017741.621872457,1292431535.3112502,chain-2
2022-10-24,0.05831908021001778,14241970.28740553,1250927502.8577726,chain-2
2022-10-25,0.0550345103211235,11491913.83241809,1183310939.6944761,chain-2
2022-10-26,0.057039167662985626,28622165.254335873,1227343907.7623985,chain-2
2022-10-27,0.05305032524533771,17972231.77996415,1139733097.9903336,chain-2
2022-10-28,0.05229588288027835,16400540.217906525,1125839495.000936,chain-2
2022-10-29,0.052439909373765504,9452512.66066642,1126343163.7393086,chain-2
2022-10-30,0.05165953763405571,6336298.615726603,1109925077.8813577,chain-2
2022-10-31,0.049346703022773726,6821671.4242194295,1061075324.0334938,chain-2
2022-11-01,0.06671299927009379,36321777.66218724,1438728221.8450909,chain-2
2022-11-02,0.06503909976522008,36790415.43448047,1396694267.02585,chain-2
2022-11-03,0.054237496937532326,20739457.955364443,1163794391.7100224,chain-2
2022-11-04,0.053490711346610015,20830048.0276312,1150237315.4577138,chain-2
2022-11-05,0.05266260327712431,13685636.142769804,1131340604.0660717,chain-2
2022-11-06,0.052961152061160685,8901476.05596174,1137806870.4593666,chain-2
2022-11-07,0.05331076843090309,14983706.535438785,1146543486.4041984,chain-2
2022-11-08,0.05071213887620167,10510741.513886299,1089706619.130456,chain-2
2022-11-09,0.04304983008887504,19649929.441597417,925034724.9550127,chain-2
2022-11-10,0.041772722022917985,12884365.590863876,901321911.4986615,chain-2
2022-11-11,0.04421843902535728,23851275.722275507,950685276.0232229,chain-2
2022-11-12,0.0489324028834993,57300840.85552409,1051661526.5484792,chain-2
2022-11-13,0.047712924219876024,26220883.834967542,1024907088.4870248,chain-2
2022-11-14,0.04843503166463995,16771731.6640662,1040398119.0074824,chain-2
2022-11-15,0.049816915817126245,16290134.132893326,1070798831.8469322,chain-2
2022-11-16,0.04746681572941244,10139732.215044897,1019440121.4022405,chain-2
2022-11-17,0.04734454922095759,19193698.598626044,1017083288.0789372,chain-2
2022-11-18,0.04857700861628403,20631205.04331671,1044491617.4481139,chain-2
2022-11-19,0.052979722469803314,18379739.14995059,1136900521.9508483,chain-2
2022-11-20,0.04846170079479769,23968060.312562488,1039915143.6398739,chain-2
2022-11-21,0.04916019656747491,10424834.138747703,1058769102.3362299,chain-2
2022-11-22,0.04358455486246028,10164154.410319699,936373461.6687671,chain-2
2022-11-23,0.04320839086479231,8951903.634918759,930406234.3433661,chain-2
2022-11-24,0.04289988338435206,15983284.264625464,921933091.1341166,chain-2
2022-11-25,0.04222198270536513,9384973.727935012,907082450.6226443,chain-2
2022-11-26,0.04298824433457035,8772384.473557549,918902046.5000585,chain-2
2022-11-27,0.04221715252237651,8394713.610018065,906465306.8305359,chain-2
2022-11-28,0.04305835067049054,9867051.907394063,925537915.4795765,chain-2
2022-11-29,0.041080714542529304,15206250.850426994,881748748.5707105,chain-2
2022-11-30,0.04349760410175577,20628964.229794156,934625494.0182575,chain-2
2022-12-01,0.043355754225648274,9593439.246124504,932769387.2935542,chain-2
2022-12-02,0.04436601794249116,9686109.96226402,952954532.2483134,chain-2
2022-12-03,0.04027029814013738,9304083.53604282,865231253.9487302,chain-2
2022-12-04,0.03935093563518037,8352112.4492534185,848499376.3011961,chain-2
2022-12-05,0.03833370399185598,9190265.500285396,824752162.1707009,chain-2
2022-12-06,0.038810951791721275,12170049.633128593,833808590.9581907,chain-2
2022-12-07,0.03906128874583074,10566837.652329389,838933377.9456384,chain-2
2022-12-08,0.03840444593396726,8454930.262485681,825040232.9847635,chain-2
2022-12-09,0.03820709090335329,13710412.892870862,821005062.2374996,chain-2
2022-12-10,0.0394772549161524,23870477.323482107,848311521.692481,chain-2
2022-12-11,0.03730810585737776,9915453.04291222,800865865.7338084,chain-2
2022-12-12,0.036933379959981714,8870354.190906042,793865385.4864006,chain-2
2022-12-13,0.03622971864893449,8184571.535472565,779594167.0076149,chain-2
2022-12-14,0.03524540882401485,7598054.608250443,757677518.0372173,chain-2
2022-12-15,0.03492867147711581,7221228.0412062025,750464084.981028,chain-2
2022-12-16,0.03284747437961802,8345860.5554660335,707039582.6571155,chain-2
2022-12-17,0.031573444506462885,8165543.730318133,675912034.6585473,chain-2
2022-12-18,0.02669020092190477,8282011.962205239,573412366.4365522,chain-2
2022-12-19,0.026688278045755683,7474042.865794461,573364770.5137672,chain-2
2022-12-20,0.023572271392749262,5166419.20498717,506521961.61402583,chain-2
2022-12-21,0.022923930695676067,7765563.972585512,492292882.8056763,chain-2
2022-12-22,0.020485990039660833,7749222.960720262,440221041.9345831,chain-2
2022-12-23,0.019512858656899043,7004510.332859041,419124066.46852374,chain-2
2022-12-24,0.01835478891166296,7783036.956117657,394006059.79720175,chain-2
2022-12-25,0.018128614618890773,6052814.6372023225,389673161.2243683,chain-2
2022-12-26,0.017012643864522895,8040594.832677289,365492276.6296343,chain-2
2022-12-27,0.016305019176367043,6718361.46520125,349950807.72697157,chain-2
2022-12-28,0.01560438789149829,8420134.773926329,335817959.7199653,chain-2
2022-12-29,0.012830165603952429,8512185.338506915,275685490.1131596,chain-2
2022-12-30,0.01344955381350437,9620295.70561825,288910126.78883475,chain-2
2022-12-31,0.012619515036155833,6254173.4952568645,271134990.0353573,chain-2
2023-01-01,0.01261193428095051,5725377.624303199,270873839.27740043,chain-2
2023-01-02,0.012655866103503869,5093388.99866213,271962886.65390426,chain-2
2023-01-03,0.012472456871409899,5656917.38029498,267624562.44322395,chain-2
2023-01-04,0.012244692074680798,6016255.789900175,263176687.41946393,chain-2
2023-01-05,0.012387664299724507,6622345.211528349,266170718.45500302,chain-2
2023-01-06,0.012377524380272896,4966161.6148401415,265993584.89638722,chain-2
2023-01-07,0.012361612077564203,5487179.701470657,265661294.378516,chain-2
2023-01-08,0.012181997569386907,5245088.174815698,261532979.8300904,chain-2
2023-01-09,0.011982666954644186,6419732.714653712,257392067.81240094,chain-2
2023-01-10,0.012109806985951656,12631689.830378296,260293552.14102829,chain-2
2023-01-11,0.012090622431783276,11492363.814109163,259717662.43693325,chain-2
2023-01-12,0.011561085965759223,5920470.676970107,249264315.83909538,chain-2
2023-01-13,0.012003543406105542,5458913.704147013,257797492.08630008,chain-2
2023-01-14,0.01201885365818482,7388744.716470765,258163868.6845493,chain-2
2023-01-15,0.012325290979270495,8924687.32388616,265425754.9797996,chain-2
2023-01-16,0.012246816463490193,7826358.565857643,262810333.2418095,chain-2
2023-01-17,0.012135098511999088,6496248.734719421,260746564.6439578,chain-2
2023-01-18,0.012470123157903407,8288642.246306614,267978344.1336655,chain-2
2023-01-19,0.011235987953311141,8890759.137595396,241455220.14207518,chain-2
2023-01-20,0.01174911371190677,7003898.667800592,252448902.98455086,chain-2
2023-01-21,0.012059678389008068,5947935.896116341,258544510.14786866,chain-2
2023-01-22,0.0123759222458764,7103286.286675674,264681838.0322707,chain-2
2023-01-23,0.012103426218160875,5760347.919122593,260126042.81446564,chain-2
2023-01-24,0.01204009257795575,6375519.325919664,258472386.4117418,chain-2
2023-01-25,0.01183317807091153,6900531.972542103,254296026.44814554,chain-2
2023-01-26,0.011517990867216346,5982360.413503264,246898564.9005397,chain-2
2023-01-27,0.011486269331252776,5251019.064277638,247030519.51301786,chain-2
2023-01-28,0.011485105954217005,5737821.327553095,246112854.69543046,chain-2
2023-01-29,0.0121208299604299,10645875.923086384,260327893.40684187,chain-2
2023-01-30,0.011808649223877941,9628576.916518113,253982249.1923369,chain-2
2023-01-31,0.011256788886693663,6682591.258192926,239181044.2100689,chain-2
2023-02-01,0.01142702162372152,5367939.201469449,245768079.59684846,chain-2
2023-02-02,0.011410911266039533,5608102.385757328,245144543.76681066,chain-2
2023-02-03,0.011364061491174393,6218473.997557245,244210193.68997607,chain-2
2023-02-04,0.011361653755229437,5215749.138336428,243981292.15535226,chain-2
2023-02-05,0.011359410560522604,4657636.320823041,244276721.8660652,chain-2
2023-02-06,0.011213057422921691,5035645.618447943,240970290.03346172,chain-2
2023-02-07,0.011199280956827656,6109140.847415974,240404937.09061113,chain-2
2023-02-08,0.011247244828715305,14996649.258711124,265322782.1719805,chain-2
2023-02-09,0.011264958652928427,10018236.247722877,264647392.73258904,chain-2
2023-02-10,0.010779334930061939,15866119.395531595,254720158.93677163,chain-2
2023-02-11,0.011485534729627902,21401825.691613298,270207308.72667974,chain-2
2023-02-12,0.012426605762555516,39467633.896434836,292323043.4567904,chain-2
2023-02-13,0.014193750247522995,56982163.153325155,333385719.6260031,chain-2
2023-02-14,0.01565656595715503,64864814.72646093,367095963.13363975,chain-2
2023-02-15,0.01755250876775853,69730196.7729516,411399049.0657036,chain-2
2023-02-16,0.016340084466964746,64630520.271720424,383960190.89882946,chain-2
2023-02-17,0.015092803046426871,24466638.751308322,353317206.8502553,chain-2
2023-02-18,0.014399129177988081,21261927.28716878,339486616.75640106,chain-2
2023-02-19,0.013692208007369372,19928063.47290843,324071165.93613935,chain-2
2023-02-20,0.012558183206707771,20153878.26672223,298659107.6081968,chain-2
2023-02-21,0.011923781891140772,24923859.769212626,282302336.4688348,chain-2
2023-02-22,0.012226224806024397,35085463.82931187,290567657.9909054,chain-2
2023-02-23,0.011502482137980271,28746024.05584748,271298926.038129,chain-2
2023-02-24,0.011023394037600043,20337711.934432738,260893731.4984774,chain-2
2023-02-25,0.01039447602264691,19464166.084618166,246466617.41779053,chain-2
2023-02-26,0.008854257950791538,41826837.246312775,210194337.56396353,chain-2
2023-02-27,0.009683801848245296,26204337.473161448,228006854.35280582,chain-2
2023-02-28,0.009243046482172388,11263299.244315408,218989750.3962435,chain-2
2023-03-01,0.00902514403026497,8248374.281464675,213524564.02404386,chain-2
2023-03-02,0.00927040016301825,13278128.684265649,219923402.01556617,chain-2
2023-03-03,0.009205285257887422,8849419.013601728,217976514.51590675,chain-2
2023-03-04,0.00873626516062315,9472479.469986472,206913072.66875258,chain-2
2023-03-05,0.008440022200612804,5728173.807227763,199059494.16778514,chain-2
2023-03-06,0.00854820198204475,4965862.664185986,202920842.727553,chain-2
2023-03-07,0.008749581234255068,20336089.718376905,206336372.69780776,chain-2
2023-03-08,0.008319160938237837,13783536.961090393,197012042.43610504,chain-2
2023-03-09,0.007923936631788822,9328913.259993019,188974546.5035075,chain-2
2023-03-10,0.0069206738387590835,13111388.671693137,163823146.04899266,chain-2
2023-03-11,0.006479540402958621,24820563.523797043,153429020.36234802,chain-2
2023-03-12,0.006382681492795526,11468357.581412131,151160499.9904881,chain-2
2023-03-13,0.006596451289110963,12656018.065638823,156876696.3631362,chain-2
2023-03-14,0.006589329296500752,17257141.411435824,155666274.74331978,chain-2
2023-03-15,0.006445214304146758,19927613.10154479,152462431.81645432,chain-2
2023-03-16,0.005438055912419593,24448890.86575199,129157968.93805978,chain-2
2023-03-17,0.005538886813672184,16452971.631941697,131242575.66172129,chain-2
2023-03-18,0.005156240299465801,20816582.923347127,123234534.56090868,chain-2
2023-03-19,0.0049913289306919165,17291880.646588035,118398181.02891892,chain-2
2023-03-20,0.0049988627000344486,14626276.550316267,118564174.55981222,chain-2
2023-03-21,0.004162912097755694,10649451.205822036,97567785.2150625,chain-2
2023-03-22,0.004327259965157849,12917537.05241763,101739802.02555732,chain-2
2023-03-23,0.0040705852060669,13744970.116506172,95751712.86532182,chain-2
2023-03-24,0.004792311829759469,27639782.854236003,112363370.9704558,chain-2
